Timestamp,Index,Value
2026-06-03 18:08:28.475,21911,192.0
2026-06-03 18:08:28.584,21912,192.0
2026-06-03 18:08:28.693,21913,192.0
2026-06-03 18:08:28.803,21914,192.0
2026-06-03 18:08:28.912,21915,192.0
2026-06-03 18:08:29.027,21916,192.0
2026-06-03 18:08:29.136,21917,192.0
2026-06-03 18:08:29.240,21918,192.0
2026-06-03 18:08:29.355,21919,192.0
2026-06-03 18:08:29.464,21920,192.0
2026-06-03 18:08:29.572,21921,192.0
2026-06-03 18:08:29.681,21922,192.0
2026-06-03 18:08:29.786,21923,192.0
2026-06-03 18:08:29.901,21924,192.0
2026-06-03 18:08:30.010,21925,192.0
2026-06-03 18:08:30.119,21926,192.0
2026-06-03 18:08:30.227,21927,192.0
2026-06-03 18:08:30.336,21928,192.0
2026-06-03 18:08:30.445,21929,192.0
2026-06-03 18:08:30.554,21930,192.0
2026-06-03 18:08:30.663,21931,192.0
2026-06-03 18:08:30.772,21932,192.0
2026-06-03 18:08:30.882,21933,192.0
2026-06-03 18:08:30.990,21934,192.0
2026-06-03 18:08:31.100,21935,192.0
2026-06-03 18:08:31.210,21936,192.0
2026-06-03 18:08:31.318,21937,192.0
2026-06-03 18:08:31.433,21938,192.0
2026-06-03 18:08:31.538,21939,192.0
2026-06-03 18:08:31.646,21940,192.0
2026-06-03 18:08:31.768,21941,192.0
2026-06-03 18:08:31.871,21942,192.0
2026-06-03 18:08:31.979,21943,192.0
2026-06-03 18:08:32.089,21944,192.0
2026-06-03 18:08:32.198,21945,192.0
2026-06-03 18:08:32.308,21946,192.0
2026-06-03 18:08:32.416,21947,192.0
2026-06-03 18:08:32.524,21948,192.0
2026-06-03 18:08:32.633,21949,192.0
2026-06-03 18:08:32.743,21950,192.0
2026-06-03 18:08:32.853,21951,192.0
2026-06-03 18:08:32.962,21952,192.0
2026-06-03 18:08:33.070,21953,192.0
2026-06-03 18:08:33.179,21954,192.0
2026-06-03 18:08:33.288,21955,192.0
2026-06-03 18:08:33.397,21956,192.0
2026-06-03 18:08:33.507,21957,192.0
2026-06-03 18:08:33.616,21958,192.0
2026-06-03 18:08:33.725,21959,192.0
2026-06-03 18:08:33.833,21960,192.0
2026-06-03 18:08:33.943,21961,192.0
2026-06-03 18:08:34.052,21962,192.0
2026-06-03 18:08:34.167,21963,192.0
2026-06-03 18:08:34.271,21964,192.0
2026-06-03 18:08:34.385,21965,192.0
2026-06-03 18:08:34.494,21966,192.0
2026-06-03 18:08:34.603,21967,192.0
2026-06-03 18:08:34.712,21968,192.0
2026-06-03 18:08:34.822,21969,192.0
2026-06-03 18:08:34.930,21970,192.0
2026-06-03 18:08:35.039,21971,192.0
2026-06-03 18:08:35.148,21972,192.0
2026-06-03 18:08:35.257,21973,192.0
2026-06-03 18:08:35.366,21974,192.0
2026-06-03 18:08:35.476,21975,192.0
2026-06-03 18:08:35.586,21976,192.0
2026-06-03 18:08:35.695,21977,192.0
2026-06-03 18:08:35.803,21978,192.0
2026-06-03 18:08:35.913,21979,192.0
2026-06-03 18:08:36.022,21980,192.0
2026-06-03 18:08:36.131,21981,192.0
2026-06-03 18:08:36.240,21982,192.0
2026-06-03 18:08:36.349,21983,192.0
2026-06-03 18:08:36.465,21984,192.0
2026-06-03 18:08:36.568,21985,192.0
2026-06-03 18:08:36.683,21986,192.0
2026-06-03 18:08:36.787,21987,192.0
2026-06-03 18:08:36.901,21988,192.0
2026-06-03 18:08:37.017,21989,192.0
2026-06-03 18:08:37.120,21990,192.0
2026-06-03 18:08:37.228,21991,192.0
2026-06-03 18:08:37.337,21992,192.0
2026-06-03 18:08:37.446,21993,192.0
2026-06-03 18:08:37.555,21994,192.0
2026-06-03 18:08:37.665,21995,192.0
2026-06-03 18:08:37.773,21996,192.0
2026-06-03 18:08:37.883,21997,192.0
2026-06-03 18:08:37.991,21998,192.0
2026-06-03 18:08:38.100,21999,192.0
2026-06-03 18:08:38.210,22000,192.0
2026-06-03 18:08:38.324,22001,192.0
2026-06-03 18:08:38.432,22002,192.0
2026-06-03 18:08:38.542,22003,192.0
2026-06-03 18:08:38.651,22004,192.0
2026-06-03 18:08:38.760,22005,192.0
2026-06-03 18:08:38.869,22006,192.0
2026-06-03 18:08:38.978,22007,192.0
2026-06-03 18:08:39.087,22008,192.0
2026-06-03 18:08:39.195,22009,192.0
2026-06-03 18:08:39.305,22010,192.0
2026-06-03 18:08:39.415,22011,192.0
2026-06-03 18:08:39.524,22012,192.0
2026-06-03 18:08:39.632,22013,192.0
2026-06-03 18:08:39.741,22014,192.0
2026-06-03 18:08:39.851,22015,192.0
2026-06-03 18:08:39.960,22016,192.0
2026-06-03 18:08:40.068,22017,192.0
2026-06-03 18:08:40.178,22018,192.0
2026-06-03 18:08:40.293,22019,192.0
2026-06-03 18:08:40.401,22020,192.0
2026-06-03 18:08:40.505,22021,192.0
2026-06-03 18:08:40.615,22022,192.0
2026-06-03 18:08:40.728,22023,192.0
2026-06-03 18:08:40.837,22024,192.0
2026-06-03 18:08:40.947,22025,192.0
2026-06-03 18:08:41.057,22026,192.0
2026-06-03 18:08:41.165,22027,192.0
2026-06-03 18:08:41.275,22028,192.0
2026-06-03 18:08:41.384,22029,192.0
2026-06-03 18:08:41.492,22030,192.0
2026-06-03 18:08:41.601,22031,192.0
2026-06-03 18:08:41.710,22032,192.0
2026-06-03 18:08:41.819,22033,192.0
2026-06-03 18:08:41.929,22034,192.0
2026-06-03 18:08:42.038,22035,192.0
2026-06-03 18:08:42.148,22036,192.0
2026-06-03 18:08:42.256,22037,192.0
2026-06-03 18:08:42.366,22038,192.0
2026-06-03 18:08:42.475,22039,192.0
2026-06-03 18:08:42.584,22040,192.0
2026-06-03 18:08:42.694,22041,192.0
2026-06-03 18:08:42.802,22042,192.0
2026-06-03 18:08:42.912,22043,192.0
2026-06-03 18:08:43.021,22044,192.0
2026-06-03 18:08:43.137,22045,192.0
2026-06-03 18:08:43.240,22046,192.0
2026-06-03 18:08:43.354,22047,192.0
2026-06-03 18:08:43.462,22048,192.0
2026-06-03 18:08:43.571,22049,192.0
2026-06-03 18:08:43.680,22050,192.0
2026-06-03 18:08:43.790,22051,192.0
2026-06-03 18:08:43.899,22052,192.0
2026-06-03 18:08:44.009,22053,192.0
2026-06-03 18:08:44.116,22054,192.0
2026-06-03 18:08:44.225,22055,192.0
2026-06-03 18:08:44.334,22056,192.0
2026-06-03 18:08:44.444,22057,192.0
2026-06-03 18:08:44.553,22058,192.0
2026-06-03 18:08:44.662,22059,192.0
2026-06-03 18:08:44.771,22060,192.0
2026-06-03 18:08:44.882,22061,192.0
2026-06-03 18:08:44.995,22062,192.0
2026-06-03 18:08:45.104,22063,192.0
2026-06-03 18:08:45.214,22064,192.0
2026-06-03 18:08:45.319,22065,192.0
2026-06-03 18:08:45.432,22066,192.0
2026-06-03 18:08:45.542,22067,192.0
2026-06-03 18:08:45.650,22068,192.0
2026-06-03 18:08:45.760,22069,192.0
2026-06-03 18:08:45.869,22070,192.0
2026-06-03 18:08:45.978,22071,192.0
2026-06-03 18:08:46.087,22072,192.0
2026-06-03 18:08:46.196,22073,192.0
2026-06-03 18:08:46.305,22074,192.0
2026-06-03 18:08:46.415,22075,192.0
2026-06-03 18:08:46.523,22076,192.0
2026-06-03 18:08:46.633,22077,192.0
2026-06-03 18:08:46.742,22078,192.0
2026-06-03 18:08:46.850,22079,192.0
2026-06-03 18:08:46.959,22080,192.0
2026-06-03 18:08:47.070,22081,192.0
2026-06-03 18:08:47.177,22082,192.0
2026-06-03 18:08:47.292,22083,192.0
2026-06-03 18:08:47.396,22084,192.0
2026-06-03 18:08:47.506,22085,192.0
2026-06-03 18:08:47.615,22086,192.0
2026-06-03 18:08:47.729,22087,192.0
2026-06-03 18:08:47.838,22088,192.0
2026-06-03 18:08:47.944,22089,192.0
2026-06-03 18:08:48.057,22090,192.0
2026-06-03 18:08:48.166,22091,192.0
2026-06-03 18:08:48.274,22092,192.0
2026-06-03 18:08:48.384,22093,192.0
2026-06-03 18:08:48.493,22094,192.0
2026-06-03 18:08:48.601,22095,192.0
2026-06-03 18:08:48.711,22096,192.0
2026-06-03 18:08:48.820,22097,192.0
2026-06-03 18:08:48.929,22098,192.0
2026-06-03 18:08:49.039,22099,192.0
2026-06-03 18:08:49.148,22100,192.0
2026-06-03 18:08:49.257,22101,192.0
2026-06-03 18:08:49.379,22102,192.0
2026-06-03 18:08:49.475,22103,192.0
2026-06-03 18:08:49.584,22104,192.0
2026-06-03 18:08:49.693,22105,192.0
2026-06-03 18:08:49.808,22106,192.0
2026-06-03 18:08:49.918,22107,192.0
2026-06-03 18:08:50.022,22108,192.0
2026-06-03 18:08:50.135,22109,192.0
2026-06-03 18:08:50.244,22110,192.0
2026-06-03 18:08:50.353,22111,192.0
2026-06-03 18:08:50.463,22112,192.0
2026-06-03 18:08:50.572,22113,192.0
2026-06-03 18:08:50.681,22114,192.0
2026-06-03 18:08:50.790,22115,192.0
2026-06-03 18:08:50.899,22116,192.0
2026-06-03 18:08:51.009,22117,192.0
2026-06-03 18:08:51.117,22118,192.0
2026-06-03 18:08:51.227,22119,192.0
2026-06-03 18:08:51.336,22120,192.0
2026-06-03 18:08:51.445,22121,192.0
2026-06-03 18:08:51.556,22122,192.0
2026-06-03 18:08:51.662,22123,192.0
2026-06-03 18:08:51.772,22124,192.0
2026-06-03 18:08:51.889,22125,192.0
2026-06-03 18:08:51.990,22126,192.0
2026-06-03 18:08:52.107,22127,192.0
2026-06-03 18:08:52.218,22128,192.0
2026-06-03 18:08:52.320,22129,192.0
2026-06-03 18:08:52.427,22130,192.0
2026-06-03 18:08:52.536,22131,192.0
2026-06-03 18:08:52.653,22132,192.0
2026-06-03 18:08:52.756,22133,192.0
2026-06-03 18:08:52.865,22134,192.0
2026-06-03 18:08:52.975,22135,192.0
2026-06-03 18:08:53.084,22136,192.0
2026-06-03 18:08:53.198,22137,192.0
2026-06-03 18:08:53.307,22138,192.0
2026-06-03 18:08:53.415,22139,192.0
2026-06-03 18:08:53.523,22140,192.0
2026-06-03 18:08:53.633,22141,192.0
2026-06-03 18:08:53.743,22142,192.0
2026-06-03 18:08:53.852,22143,192.0
2026-06-03 18:08:53.962,22144,192.0
2026-06-03 18:08:54.069,22145,192.0
2026-06-03 18:08:54.178,22146,192.0
2026-06-03 18:08:54.288,22147,192.0
2026-06-03 18:08:54.397,22148,192.0
2026-06-03 18:08:54.507,22149,192.0
2026-06-03 18:08:54.616,22150,192.0
2026-06-03 18:08:54.731,22151,192.0
2026-06-03 18:08:54.846,22152,192.0
2026-06-03 18:08:54.948,22153,192.0
2026-06-03 18:08:55.057,22154,192.0
2026-06-03 18:08:55.166,22155,192.0
2026-06-03 18:08:55.275,22156,192.0
2026-06-03 18:08:55.384,22157,192.0
2026-06-03 18:08:55.494,22158,192.0
2026-06-03 18:08:55.602,22159,192.0
2026-06-03 18:08:55.712,22160,192.0
2026-06-03 18:08:55.820,22161,192.0
2026-06-03 18:08:55.930,22162,192.0
2026-06-03 18:08:56.038,22163,192.0
2026-06-03 18:08:56.148,22164,192.0
2026-06-03 18:08:56.257,22165,192.0
2026-06-03 18:08:56.367,22166,192.0
2026-06-03 18:08:56.475,22167,192.0
2026-06-03 18:08:56.584,22168,192.0
2026-06-03 18:08:56.693,22169,192.0
2026-06-03 18:08:56.803,22170,192.0
2026-06-03 18:08:56.912,22171,192.0
2026-06-03 18:08:57.021,22172,192.0
2026-06-03 18:08:57.130,22173,192.0
2026-06-03 18:08:57.245,22174,192.0
2026-06-03 18:08:57.355,22175,192.0
2026-06-03 18:08:57.463,22176,192.0
2026-06-03 18:08:57.572,22177,192.0
2026-06-03 18:08:57.682,22178,192.0
2026-06-03 18:08:57.791,22179,192.0
2026-06-03 18:08:57.900,22180,192.0
2026-06-03 18:08:58.008,22181,192.0
2026-06-03 18:08:58.117,22182,192.0
2026-06-03 18:08:58.228,22183,192.0
2026-06-03 18:08:58.336,22184,192.0
2026-06-03 18:08:58.446,22185,192.0
2026-06-03 18:08:58.555,22186,192.0
2026-06-03 18:08:58.665,22187,192.0
2026-06-03 18:08:58.772,22188,192.0
2026-06-03 18:08:58.883,22189,192.0
2026-06-03 18:08:58.991,22190,192.0
2026-06-03 18:08:59.113,22191,192.0
2026-06-03 18:08:59.223,22192,192.0
2026-06-03 18:08:59.320,22193,192.0
2026-06-03 18:08:59.427,22194,192.0
2026-06-03 18:08:59.537,22195,192.0
2026-06-03 18:08:59.652,22196,192.0
2026-06-03 18:08:59.761,22197,192.0
2026-06-03 18:08:59.869,22198,192.0
2026-06-03 18:08:59.979,22199,192.0
2026-06-03 18:09:00.087,22200,192.0
2026-06-03 18:09:00.197,22201,192.0
2026-06-03 18:09:00.306,22202,192.0
2026-06-03 18:09:00.415,22203,192.0
2026-06-03 18:09:00.524,22204,192.0
2026-06-03 18:09:00.633,22205,192.0
2026-06-03 18:09:00.742,22206,192.0
2026-06-03 18:09:00.851,22207,192.0
2026-06-03 18:09:00.960,22208,192.0
2026-06-03 18:09:01.069,22209,192.0
2026-06-03 18:09:01.179,22210,192.0
2026-06-03 18:09:01.288,22211,192.0
2026-06-03 18:09:01.397,22212,192.0
2026-06-03 18:09:01.506,22213,192.0
2026-06-03 18:09:01.616,22214,192.0
2026-06-03 18:09:01.730,22215,192.0
2026-06-03 18:09:01.839,22216,192.0
2026-06-03 18:09:01.942,22217,192.0
2026-06-03 18:09:02.058,22218,192.0
2026-06-03 18:09:02.166,22219,192.0
2026-06-03 18:09:02.275,22220,192.0
2026-06-03 18:09:02.385,22221,192.0
2026-06-03 18:09:02.493,22222,192.0
2026-06-03 18:09:02.602,22223,192.0
2026-06-03 18:09:02.711,22224,192.0
2026-06-03 18:09:02.821,22225,192.0
2026-06-03 18:09:02.930,22226,192.0
2026-06-03 18:09:03.039,22227,192.0
2026-06-03 18:09:03.148,22228,192.0
2026-06-03 18:09:03.257,22229,192.0
2026-06-03 18:09:03.367,22230,192.0
2026-06-03 18:09:03.475,22231,192.0
2026-06-03 18:09:03.585,22232,192.0
2026-06-03 18:09:03.695,22233,192.0
2026-06-03 18:09:03.803,22234,192.0
2026-06-03 18:09:03.912,22235,192.0
2026-06-03 18:09:04.022,22236,192.0
2026-06-03 18:09:04.131,22237,192.0
2026-06-03 18:09:04.240,22238,192.0
2026-06-03 18:09:04.367,22239,192.0
2026-06-03 18:09:04.477,22240,192.0
2026-06-03 18:09:04.586,22241,192.0
2026-06-03 18:09:04.695,22242,192.0
2026-06-03 18:09:04.804,22243,192.0
2026-06-03 18:09:04.913,22244,192.0
2026-06-03 18:09:05.040,22245,192.0
2026-06-03 18:09:05.156,22246,192.0
2026-06-03 18:09:05.265,22247,192.0
2026-06-03 18:09:05.367,22248,192.0
2026-06-03 18:09:05.476,22249,192.0
2026-06-03 18:09:05.585,22250,192.0
2026-06-03 18:09:05.693,22251,192.0
2026-06-03 18:09:05.803,22252,192.0
2026-06-03 18:09:05.912,22253,192.0
2026-06-03 18:09:06.021,22254,192.0
2026-06-03 18:09:06.131,22255,192.0
2026-06-03 18:09:06.271,22256,192.0
2026-06-03 18:09:06.384,22257,192.0
2026-06-03 18:09:06.495,22258,192.0
2026-06-03 18:09:06.603,22259,192.0
2026-06-03 18:09:06.749,22260,192.0
2026-06-03 18:09:07.071,22261,192.0
2026-06-03 18:09:07.215,22262,192.0
2026-06-03 18:09:07.815,22263,192.0
2026-06-03 18:09:08.718,22264,192.0
2026-06-03 18:09:08.821,22265,192.0
2026-06-03 18:09:08.940,22266,192.0
2026-06-03 18:09:09.075,22267,192.0
2026-06-03 18:09:09.245,22268,192.0
2026-06-03 18:09:09.380,22269,192.0
2026-06-03 18:09:09.493,22270,192.0
2026-06-03 18:09:09.604,22271,192.0
2026-06-03 18:09:09.996,22272,192.0
2026-06-03 18:09:10.713,22273,192.0
2026-06-03 18:09:10.977,22274,192.0
2026-06-03 18:09:11.292,22275,192.0
2026-06-03 18:09:11.664,22276,192.0
2026-06-03 18:09:12.021,22277,192.0
2026-06-03 18:09:12.167,22278,192.0
2026-06-03 18:09:12.289,22279,192.0
2026-06-03 18:09:12.397,22280,192.0
2026-06-03 18:09:12.754,22281,192.0
2026-06-03 18:09:12.923,22282,192.0
2026-06-03 18:09:13.252,22283,192.0
2026-06-03 18:09:13.352,22284,192.0
2026-06-03 18:09:13.494,22285,192.0
2026-06-03 18:09:13.602,22286,192.0
2026-06-03 18:09:13.755,22287,192.0
2026-06-03 18:09:13.851,22288,192.0
2026-06-03 18:09:13.967,22289,192.0
2026-06-03 18:09:14.076,22290,192.0
2026-06-03 18:09:14.179,22291,192.0
2026-06-03 18:09:14.295,22292,192.0
2026-06-03 18:09:14.397,22293,192.0
2026-06-03 18:09:14.507,22294,192.0
2026-06-03 18:09:14.615,22295,192.0
2026-06-03 18:09:14.725,22296,192.0
2026-06-03 18:09:14.834,22297,192.0
2026-06-03 18:09:14.949,22298,192.0
2026-06-03 18:09:15.052,22299,192.0
2026-06-03 18:09:15.186,22300,192.0
2026-06-03 18:09:15.295,22301,192.0
2026-06-03 18:09:15.404,22302,192.0
2026-06-03 18:09:15.616,22303,192.0
2026-06-03 18:09:15.773,22304,192.0
2026-06-03 18:09:16.123,22305,192.0
2026-06-03 18:09:16.232,22306,192.0
2026-06-03 18:09:16.392,22307,192.0
2026-06-03 18:09:16.561,22308,192.0
2026-06-03 18:09:16.664,22309,192.0
2026-06-03 18:09:16.773,22310,192.0
2026-06-03 18:09:17.088,22311,192.0
2026-06-03 18:09:17.258,22312,192.0
2026-06-03 18:09:17.413,22313,192.0
2026-06-03 18:09:17.699,22314,192.0
2026-06-03 18:09:18.117,22315,192.0
2026-06-03 18:09:18.233,22316,192.0
2026-06-03 18:09:18.335,22317,192.0
2026-06-03 18:09:18.482,22318,192.0
2026-06-03 18:09:18.638,22319,192.0
2026-06-03 18:09:19.100,22320,192.0
2026-06-03 18:09:19.231,22321,192.0
2026-06-03 18:09:19.348,22322,192.0
2026-06-03 18:09:19.445,22323,192.0
2026-06-03 18:09:19.573,22324,192.0
2026-06-03 18:09:19.682,22325,192.0
2026-06-03 18:09:19.790,22326,192.0
2026-06-03 18:09:19.924,22327,192.0
2026-06-03 18:09:20.105,22328,192.0
2026-06-03 18:09:20.227,22329,192.0
2026-06-03 18:09:20.349,22330,192.0
2026-06-03 18:09:20.464,22331,192.0
2026-06-03 18:09:20.585,22332,192.0
2026-06-03 18:09:20.724,22333,192.0
2026-06-03 18:09:20.852,22334,192.0
2026-06-03 18:09:21.282,22335,192.0
2026-06-03 18:09:22.300,22336,192.0
2026-06-03 18:09:22.809,22337,192.0
2026-06-03 18:09:22.925,22338,192.0
2026-06-03 18:09:23.040,22339,192.0
2026-06-03 18:09:23.179,22340,192.0
2026-06-03 18:09:23.446,22341,192.0
2026-06-03 18:09:23.597,22342,192.0
2026-06-03 18:09:23.711,22343,192.0
2026-06-03 18:09:24.379,22344,192.0
2026-06-03 18:09:24.663,22345,192.0
2026-06-03 18:09:24.803,22346,192.0
2026-06-03 18:09:25.463,22347,192.0
2026-06-03 18:09:25.573,22348,192.0
2026-06-03 18:09:25.760,22349,192.0
2026-06-03 18:09:25.869,22350,192.0
2026-06-03 18:09:25.978,22351,192.0
2026-06-03 18:09:26.100,22352,192.0
2026-06-03 18:09:26.227,22353,192.0
2026-06-03 18:09:26.681,22354,192.0
2026-06-03 18:09:26.797,22355,192.0
2026-06-03 18:09:27.037,22356,192.0
2026-06-03 18:09:27.244,22357,192.0
2026-06-03 18:09:27.541,22358,192.0
2026-06-03 18:09:27.682,22359,192.0
2026-06-03 18:09:27.995,22360,192.0
2026-06-03 18:09:28.821,22361,192.0
2026-06-03 18:09:28.933,22362,192.0
2026-06-03 18:09:29.045,22363,192.0
2026-06-03 18:09:29.160,22364,192.0
2026-06-03 18:09:29.257,22365,192.0
2026-06-03 18:09:29.367,22366,192.0
2026-06-03 18:09:29.512,22367,192.0
2026-06-03 18:09:29.645,22368,192.0
2026-06-03 18:09:29.747,22369,192.0
2026-06-03 18:09:29.857,22370,192.0
2026-06-03 18:09:29.978,22371,192.0
2026-06-03 18:09:30.094,22372,192.0
2026-06-03 18:09:30.203,22373,192.0
2026-06-03 18:09:30.305,22374,192.0
2026-06-03 18:09:30.415,22375,192.0
2026-06-03 18:09:30.523,22376,192.0
2026-06-03 18:09:30.639,22377,192.0
2026-06-03 18:09:30.742,22378,192.0
2026-06-03 18:09:30.857,22379,192.0
2026-06-03 18:09:31.039,22380,192.0
2026-06-03 18:09:31.149,22381,192.0
2026-06-03 18:09:31.257,22382,192.0
2026-06-03 18:09:31.366,22383,192.0
2026-06-03 18:09:31.475,22384,192.0
2026-06-03 18:09:31.584,22385,192.0
2026-06-03 18:09:31.693,22386,192.0
2026-06-03 18:09:31.807,22387,192.0
2026-06-03 18:09:31.930,22388,192.0
2026-06-03 18:09:32.063,22389,192.0
2026-06-03 18:09:32.185,22390,192.0
2026-06-03 18:09:32.287,22391,192.0
2026-06-03 18:09:32.400,22392,192.0
2026-06-03 18:09:32.570,22393,192.0
2026-06-03 18:09:32.680,22394,192.0
2026-06-03 18:09:32.800,22395,192.0
2026-06-03 18:09:33.197,22396,192.0
2026-06-03 18:09:33.306,22397,192.0
2026-06-03 18:09:33.439,22398,192.0
2026-06-03 18:09:33.548,22399,192.0
2026-06-03 18:09:33.651,22400,192.0
2026-06-03 18:09:33.766,22401,192.0
2026-06-03 18:09:33.887,22402,192.0
2026-06-03 18:09:33.989,22403,192.0
2026-06-03 18:09:34.105,22404,192.0
2026-06-03 18:09:34.209,22405,192.0
2026-06-03 18:09:34.323,22406,192.0
2026-06-03 18:09:34.723,22407,192.0
2026-06-03 18:09:34.826,22408,192.0
2026-06-03 18:09:35.166,22409,192.0
2026-06-03 18:09:35.311,22410,192.0
2026-06-03 18:09:35.414,22411,192.0
2026-06-03 18:09:35.523,22412,192.0
2026-06-03 18:09:35.632,22413,192.0
2026-06-03 18:09:35.863,22414,192.0
2026-06-03 18:09:35.960,22415,192.0
2026-06-03 18:09:36.087,22416,192.0
2026-06-03 18:09:36.195,22417,192.0
2026-06-03 18:09:36.305,22418,192.0
2026-06-03 18:09:36.414,22419,192.0
2026-06-03 18:09:36.523,22420,192.0
2026-06-03 18:09:36.632,22421,192.0
2026-06-03 18:09:36.741,22422,192.0
2026-06-03 18:09:36.851,22423,192.0
2026-06-03 18:09:36.959,22424,192.0
2026-06-03 18:09:37.068,22425,192.0
2026-06-03 18:09:37.178,22426,192.0
2026-06-03 18:09:37.292,22427,192.0
2026-06-03 18:09:37.401,22428,192.0
2026-06-03 18:09:37.511,22429,192.0
2026-06-03 18:09:37.639,22430,192.0
2026-06-03 18:09:37.740,22431,192.0
2026-06-03 18:09:37.856,22432,192.0
2026-06-03 18:09:37.959,22433,192.0
2026-06-03 18:09:38.073,22434,192.0
2026-06-03 18:09:38.177,22435,192.0
2026-06-03 18:09:38.318,22436,192.0
2026-06-03 18:09:38.427,22437,192.0
2026-06-03 18:09:38.541,22438,192.0
2026-06-03 18:09:38.650,22439,192.0
2026-06-03 18:09:38.759,22440,192.0
2026-06-03 18:09:38.868,22441,192.0
2026-06-03 18:09:38.978,22442,192.0
2026-06-03 18:09:39.118,22443,192.0
2026-06-03 18:09:39.330,22444,192.0
2026-06-03 18:09:39.503,22445,192.0
2026-06-03 18:09:39.602,22446,192.0
2026-06-03 18:09:39.868,22447,192.0
2026-06-03 18:09:40.105,22448,192.0
2026-06-03 18:09:40.220,22449,192.0
2026-06-03 18:09:40.329,22450,192.0
2026-06-03 18:09:40.644,22451,192.0
2026-06-03 18:09:40.741,22452,192.0
2026-06-03 18:09:41.069,22453,192.0
2026-06-03 18:09:41.178,22454,192.0
2026-06-03 18:09:41.306,22455,192.0
2026-06-03 18:09:41.414,22456,192.0
2026-06-03 18:09:41.563,22457,192.0
2026-06-03 18:09:41.685,22458,192.0
2026-06-03 18:09:41.795,22459,192.0
2026-06-03 18:09:41.916,22460,192.0
2026-06-03 18:09:42.039,22461,192.0
2026-06-03 18:09:42.209,22462,192.0
2026-06-03 18:09:42.421,22463,192.0
2026-06-03 18:09:42.560,22464,192.0
2026-06-03 18:09:42.694,22465,192.0
2026-06-03 18:09:42.821,22466,192.0
2026-06-03 18:09:42.940,22467,192.0
2026-06-03 18:09:43.039,22468,192.0
2026-06-03 18:09:43.286,22469,192.0
2026-06-03 18:09:43.406,22470,192.0
2026-06-03 18:09:43.540,22471,192.0
2026-06-03 18:09:43.670,22472,192.0
2026-06-03 18:09:43.797,22473,192.0
2026-06-03 18:09:43.934,22474,192.0
2026-06-03 18:09:44.038,22475,192.0
2026-06-03 18:09:44.152,22476,192.0
2026-06-03 18:09:44.304,22477,192.0
2026-06-03 18:09:44.420,22478,192.0
2026-06-03 18:09:44.545,22479,192.0
2026-06-03 18:09:44.651,22480,192.0
2026-06-03 18:09:44.775,22481,192.0
2026-06-03 18:09:44.892,22482,192.0
2026-06-03 18:09:44.993,22483,192.0
2026-06-03 18:09:45.116,22484,192.0
2026-06-03 18:09:45.225,22485,192.0
2026-06-03 18:09:45.367,22486,192.0
2026-06-03 18:09:45.498,22487,192.0
2026-06-03 18:09:45.613,22488,192.0
2026-06-03 18:09:45.734,22489,192.0
2026-06-03 18:09:45.839,22490,192.0
2026-06-03 18:09:45.984,22491,192.0
2026-06-03 18:09:46.099,22492,192.0
2026-06-03 18:09:46.212,22493,192.0
2026-06-03 18:09:46.327,22494,192.0
2026-06-03 18:09:46.444,22495,192.0
2026-06-03 18:09:46.621,22496,192.0
2026-06-03 18:09:46.729,22497,192.0
2026-06-03 18:09:46.892,22498,192.0
2026-06-03 18:09:47.026,22499,192.0
2026-06-03 18:09:47.206,22500,192.0
2026-06-03 18:09:47.352,22501,192.0
2026-06-03 18:09:47.499,22502,192.0
2026-06-03 18:09:47.599,22503,192.0
2026-06-03 18:09:47.747,22504,192.0
2026-06-03 18:09:47.862,22505,192.0
2026-06-03 18:09:47.965,22506,192.0
2026-06-03 18:09:48.068,22507,192.0
2026-06-03 18:09:48.182,22508,192.0
2026-06-03 18:09:48.298,22509,192.0
2026-06-03 18:09:48.400,22510,192.0
2026-06-03 18:09:48.521,22511,192.0
2026-06-03 18:09:48.631,22512,192.0
2026-06-03 18:09:48.745,22513,192.0
2026-06-03 18:09:48.850,22514,192.0
2026-06-03 18:09:48.963,22515,192.0
2026-06-03 18:09:49.072,22516,192.0
2026-06-03 18:09:49.177,22517,192.0
2026-06-03 18:09:49.293,22518,192.0
2026-06-03 18:09:49.401,22519,192.0
2026-06-03 18:09:49.510,22520,192.0
2026-06-03 18:09:49.619,22521,192.0
2026-06-03 18:09:49.728,22522,192.0
2026-06-03 18:09:49.838,22523,192.0
2026-06-03 18:09:49.947,22524,192.0
2026-06-03 18:09:50.057,22525,192.0
2026-06-03 18:09:50.165,22526,192.0
2026-06-03 18:09:50.292,22527,192.0
2026-06-03 18:09:50.401,22528,192.0
2026-06-03 18:09:50.509,22529,192.0
2026-06-03 18:09:50.618,22530,192.0
2026-06-03 18:09:50.727,22531,192.0
2026-06-03 18:09:50.837,22532,192.0
2026-06-03 18:09:50.946,22533,192.0
2026-06-03 18:09:51.054,22534,192.0
2026-06-03 18:09:51.163,22535,192.0
2026-06-03 18:09:51.272,22536,192.0
2026-06-03 18:09:51.383,22537,192.0
2026-06-03 18:09:51.491,22538,192.0
2026-06-03 18:09:51.600,22539,192.0
2026-06-03 18:09:51.709,22540,192.0
2026-06-03 18:09:51.818,22541,192.0
2026-06-03 18:09:51.928,22542,192.0
2026-06-03 18:09:52.037,22543,192.0
2026-06-03 18:09:52.152,22544,192.0
2026-06-03 18:09:52.260,22545,192.0
